taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2492765	Prinia flaviventris (Delessert, 1840)	2492765	Prinia flaviventris (Delessert, 1840)	2900	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Prinia	2492743	Prinia flaviventris	2492765	LC
8750564	Suthora webbiana Gould, 1852	6100921	Sinosuthora webbiana (Gould, 1852)	683	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sinosuthora	6100920	Sinosuthora webbiana	6100921	LC
6	Plantae	6	Plantae	11	KINGDOM	ACCEPTED	Plantae	6													NE
8372464	Actinodura strigula (Hodgson, 1837)	2493357	Minla strigula (Hodgson, 1837)	109	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Minla	2493354	Minla strigula	2493357	NE
5231918	Cuculus canorus Linnaeus, 1758	5231918	Cuculus canorus Linnaeus, 1758	301	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Cuculus	2336662	Cuculus canorus	5231918	LC
7340331	Riparia chinensis (J.E.Gray, 1830)	7340331	Riparia chinensis (J.E.Gray, 1830)	2130	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Riparia	2489158	Riparia chinensis	7340331	LC
5228695	Apus pallidus (Shelley, 1870)	5228695	Apus pallidus (Shelley, 1870)	137	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Apus	2235048	Apus pallidus	5228695	LC
2495493	Geopelia maugeus (Temminck, 1809)	2495493	Geopelia maugeus (Temminck, 1809)	108	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Geopelia	2495485	Geopelia maugeus	2495493	LC
2495812	Treron sieboldii (Temminck, 1835)	2495812	Treron sieboldii (Temminck, 1835)	507	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Treron	2495725	Treron sieboldii	2495812	LC
2484605	Bombycilla garrulus (Linnaeus, 1758)	2484605	Bombycilla garrulus (Linnaeus, 1758)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Bombycillidae	5215	Bombycilla	2484604	Bombycilla garrulus	2484605	LC
7341256	Larvivora brunnea Hodgson, 1837	5231264	Luscinia brunnea (Hodgson, 1837)	59	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Luscinia	5429330	Luscinia brunnea	5231264	LC
6091856	Sturnia sinensis (Gmelin, 1788)	6091856	Sturnia sinensis (Gmelin, 1788)	159	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Sturnia	7341571	Sturnia sinensis	6091856	LC
2484857	Tephrodornis pondicerianus (Gmelin, 1789)	2484857	Tephrodornis pondicerianus (Gmelin, 1789)	122	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tephrodornithidae	6100821	Tephrodornis	2484856	Tephrodornis pondicerianus	2484857	LC
5846407	Petrochelidon fluvicola (Blyth, 1855)	5846407	Petrochelidon fluvicola (Blyth, 1855)	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Petrochelidon	2489165	Petrochelidon fluvicola	5846407	LC
5954958	Boletus edulis Bull.	5954958	Boletus edulis Bull.	5	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Boletales	1063	Boletaceae	8789	Boletus	8287374	Boletus edulis	5954958	LC
2490585	Mirafra javanica Horsfield, 1821	2490585	Mirafra javanica Horsfield, 1821	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Mirafra	2490574	Mirafra javanica	2490585	LC
10704098	Pica serica Gould, 1845	10704098	Pica serica Gould, 1845	1168	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Pica	7237083	Pica serica	10704098	NE
2482473	Corvus monedula Linnaeus, 1758	6100954	Coloeus monedula (Linnaeus, 1758)	134	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Coloeus	4852454	Coloeus monedula	6100954	LC
11045799	Ducula cuprea (Jerdon, 1840)	6179436	Ducula badia cuprea (Jerdon, 1840)	118	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Ducula	2495933	Ducula badia	2495993	LC
2493238	Abroscopus superciliaris (Blyth, 1859)	2493238	Abroscopus superciliaris (Blyth, 1859)	68	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cettiidae	6100900	Abroscopus	2493236	Abroscopus superciliaris	2493238	LC
2484653	Arachnothera longirostra (Latham, 1790)	2484653	Arachnothera longirostra (Latham, 1790)	323	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Arachnothera	2484649	Arachnothera longirostra	2484653	LC
5232245	Otus elegans (Cassin, 1852)	5232245	Otus elegans (Cassin, 1852)	53	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Otus	2497654	Otus elegans	5232245	NT
2486751	Coracina striata (Boddaert, 1783)	2486751	Coracina striata (Boddaert, 1783)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Coracina	2482359	Coracina striata	2486751	LC
6100847	Oenanthe melanura (Temminck, 1824)	6100847	Oenanthe melanura (Temminck, 1824)	41	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe melanura	6100847	LC
5232051	Harpactes fasciatus (Pennant, 1769)	5232051	Harpactes fasciatus (Pennant, 1769)	57	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Harpactes	2496726	Harpactes fasciatus	5232051	LC
2484559	Calyptomena viridis Raffles, 1822	2484559	Calyptomena viridis Raffles, 1822	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Eurylaimidae	5707	Calyptomena	10822892	Calyptomena viridis	2484559	NT
2495212	Turacoena modesta (Temminck, 1835)	2495212	Turacoena modesta (Temminck, 1835)	39	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Turacoena	2495211	Turacoena modesta	2495212	NT
2481723	Tringa guttifer (Nordmann, 1835)	2481723	Tringa guttifer (Nordmann, 1835)	42	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa guttifer	2481723	EN
6101088	Hydrornis caeruleus (Raffles, 1822)	2489453	Pitta caerulea (Raffles, 1822)	16	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pittidae	9334	Pitta	2489451	Pitta caerulea	2489453	NT
5232269	Otus megalotis (Walden, 1875)	5232269	Otus megalotis (Walden, 1875)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Otus	2497654	Otus megalotis	5232269	LC
6101204	Chrysophlegma mentale (Temminck, 1826)	6101204	Chrysophlegma mentale (Temminck, 1826)	41	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Chrysophlegma	4849440	Chrysophlegma mentale	6101204	NT
5227966	Lophura nycthemera (Linnaeus, 1758)	5227966	Lophura nycthemera (Linnaeus, 1758)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Lophura	2473973	Lophura nycthemera	5227966	LC
2492679	Copsychus cebuensis (Steere, 1890)	2492679	Copsychus cebuensis (Steere, 1890)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Copsychus	2492674	Copsychus cebuensis	2492679	EN
5227766	Gallus lafayettii R.Lesson, 1831	5227766	Gallus lafayettii R.Lesson, 1831	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Gallus	2473720	Gallus lafayettii	5227766	LC
6085468	Chrysocolaptes stricklandi (E.L.Layard, 1854)	6085468	Chrysocolaptes stricklandi (E.L.Layard, 1854)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Chrysocolaptes	2478036	Chrysocolaptes stricklandi	6085468	LC
2474381	Fulica cristata Gmelin, 1789	2474381	Fulica cristata Gmelin, 1789	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Fulica	2474376	Fulica cristata	2474381	LC
10273344	Helopsaltes certhiola (Pallas, 1811)	2493556	Locustella certhiola (Pallas, 1811)	27	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella certhiola	2493556	LC
6101092	Hydrornis oatesi Hume, 1873	2489560	Pitta oatesi (Hume, 1873)	13	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pittidae	9334	Pitta	2489451	Pitta oatesi	2489560	LC
8370569	Chrysocolaptes haematribon (Wagler, 1827)	8370569	Chrysocolaptes haematribon (Wagler, 1827)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Chrysocolaptes	2478036	Chrysocolaptes haematribon	8370569	LC
2491522	Emberiza spodocephala Pallas, 1776	2491522	Emberiza spodocephala Pallas, 1776	600	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza spodocephala	2491522	LC
3834800	Zanthoxylum rhetsa (Roxb.) DC.	3834800	Zanthoxylum rhetsa (Roxb.) DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Zanthoxylum	3190076	Zanthoxylum rhetsa	3834800	LC
12223207	Choroterpes altioculus	12223207	Choroterpes altioculus	36	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Ephemeroptera	1225	Leptophlebiidae	7868	Choroterpes	1407425	Choroterpes altioculus	12223207	NE
3172048	Veronica arvensis L.	3172048	Veronica arvensis L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica arvensis	3172048	NE
2709087	Fimbristylis littoralis Gaudich.	2709087	Fimbristylis littoralis Gaudich.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Fimbristylis	2708034	Fimbristylis littoralis	2709087	LC
7338481	Parasenecio delphiniifolius (Siebold & Zucc.) H.Koyama	9246881	Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Japonicalia	9317140	Japonicalia delphiniifolia	9246881	NE
2888995	Rumex acetosella L.	2888995	Rumex acetosella L.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex acetosella	2888995	NE
2359392	Acheilognathus koreensis Kim & Kim, 1990	8695983	Tanakia koreensis (Kim & Kim, 1990)	12	SPECIES	SYNONYM	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Tanakia	2366944	Tanakia koreensis	8695983	NE
6931767	Drunella aculea (Allen, 1971)	6931767	Drunella aculea (Allen, 1971)	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Ephemeroptera	1225	Ephemerellidae	7870	Drunella	1408127	Drunella aculea	6931767	NE
2198068	Scutovertex minutus (Koch, 1835)	2198068	Scutovertex minutus (Koch, 1835)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Scutoverticidae	3648	Scutovertex	2198062	Scutovertex minutus	2198068	NE
7247635	Hypogymnia physodes (L.) Nyl.	7247635	Hypogymnia physodes (L.) Nyl.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Parmeliaceae	8305	Hypogymnia	2606460	Hypogymnia physodes	7247635	NE
2876873	Quercus glauca Thunb.	2876873	Quercus glauca Thunb.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus glauca	2876873	LC
2805446	Spiranthes sinensis var. amoena (M.Bieb.) H.Hara	2805472	Spiranthes australis (R.Br.) Lindl.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Spiranthes	2805315	Spiranthes australis	2805472	
5991812	Adoretus tenuimaculatus Waterhouse, 1875	5991812	Adoretus tenuimaculatus Waterhouse, 1875	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Adoretus	8847212	Adoretus tenuimaculatus	5991812	NE
3222738	Pseudoalteromonas atlantica (Akagawa-Matsushita et al., 1992) Gauthier et al., 1995	3222738	Pseudoalteromonas atlantica (Akagawa-Matsushita et al., 1992) Gauthier et al., 1995	1	SPECIES	ACCEPTED	Bacteria	3	Proteobacteria	111	Gammaproteobacteria	362	Enterobacterales	10801383	Alteromonadaceae	4882	Pseudoalteromonas	3222692	Pseudoalteromonas atlantica	3222738	NE
