taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
9039514	Curruca nana Hemprich & Ehrenberg, 1833	2492963	Sylvia nana (Hemprich & Ehrenberg, 1833)	127	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia nana	2492963	LC
5230729	Chloropsis cyanopogon (Temminck, 1830)	5230729	Chloropsis cyanopogon (Temminck, 1830)	55	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Chloropseidae	5789031	Chloropsis	2488919	Chloropsis cyanopogon	5230729	NT
5229044	Psittacula cyanocephala (Linnaeus, 1766)	5229044	Psittacula cyanocephala (Linnaeus, 1766)	321	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Psittacula	2479192	Psittacula cyanocephala	5229044	LC
2484691	Dicaeum agile (Tickell, 1833)	2484691	Dicaeum agile (Tickell, 1833)	98	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Dicaeidae	4287160	Dicaeum	2484686	Dicaeum agile	2484691	LC
2492765	Prinia flaviventris (Delessert, 1840)	2492765	Prinia flaviventris (Delessert, 1840)	3135	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Prinia	2492743	Prinia flaviventris	2492765	LC
11045799	Ducula cuprea (Jerdon, 1840)	6179436	Ducula badia cuprea (Jerdon, 1840)	121	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Ducula	2495933	Ducula badia	2495993	LC
8750564	Suthora webbiana Gould, 1852	6100921	Sinosuthora webbiana (Gould, 1852)	799	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sinosuthora	6100920	Sinosuthora webbiana	6100921	LC
2481917	Ciconia stormi (W.Blasius, 1896)	2481917	Ciconia stormi (W.Blasius, 1896)	30	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Ciconiiformes	839	Ciconiidae	9289	Ciconia	2481908	Ciconia stormi	2481917	EN
7522803	Psilopogon rubricapillus (J.F.Gmelin, 1788)	7522803	Psilopogon rubricapillus (J.F.Gmelin, 1788)	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Megalaimidae	3242200	Psilopogon	2478743	Psilopogon rubricapillus	7522803	LC
10497125	Phylloscopus intermedius (La Touche, 1898)	5845891	Seicercus affinis intermedius (La Touche, 1898)	25	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Seicercus	2493015	Seicercus affinis	2493022	LC
8372464	Actinodura strigula (Hodgson, 1837)	2493357	Minla strigula (Hodgson, 1837)	129	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Minla	2493354	Minla strigula	2493357	NE
5231918	Cuculus canorus Linnaeus, 1758	5231918	Cuculus canorus Linnaeus, 1758	828	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Cuculus	2336662	Cuculus canorus	5231918	LC
5232051	Harpactes fasciatus (Pennant, 1769)	5232051	Harpactes fasciatus (Pennant, 1769)	151	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Harpactes	2496726	Harpactes fasciatus	5232051	LC
7340331	Riparia chinensis (J.E.Gray, 1830)	7340331	Riparia chinensis (J.E.Gray, 1830)	1831	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Riparia	2489158	Riparia chinensis	7340331	LC
8011847	Rhabdotorrhinus leucocephalus (Vieillot, 1816)	8011847	Rhabdotorrhinus leucocephalus (Vieillot, 1816)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Bucerotidae	9720	Rhabdotorrhinus	4851181	Rhabdotorrhinus leucocephalus	8011847	NT
2480567	Buteo hemilasius Temminck & Schlegel, 1844	2480567	Buteo hemilasius Temminck & Schlegel, 1844	257	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo hemilasius	2480567	LC
2493626	Lonchura malacca (Linnaeus, 1766)	2493626	Lonchura malacca (Linnaeus, 1766)	75	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Lonchura	2493593	Lonchura malacca	2493626	LC
2491522	Emberiza spodocephala Pallas, 1776	2491522	Emberiza spodocephala Pallas, 1776	675	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza spodocephala	2491522	LC
2492557	Muscicapa muttui (E.L.Layard, 1854)	2492557	Muscicapa muttui (E.L.Layard, 1854)	114	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Muscicapa	2483240	Muscicapa muttui	2492557	LC
2493154	Rhabdornis inornatus Ogilvie-Grant, 1896	2493154	Rhabdornis inornatus Ogilvie-Grant, 1896	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Rhabdornis	2493151	Rhabdornis inornatus	2493154	LC
6100847	Oenanthe melanura (Temminck, 1824)	6100847	Oenanthe melanura (Temminck, 1824)	103	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe melanura	6100847	LC
2498026	Anser erythropus (Linnaeus, 1758)	2498026	Anser erythropus (Linnaeus, 1758)	49	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser erythropus	2498026	VU
2480611	Accipiter trinotatus Bonaparte, 1850	2480611	Accipiter trinotatus Bonaparte, 1850	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter trinotatus	2480611	LC
2494500	Carpodacus thura Bonaparte & Schlegel, 1850	2494500	Carpodacus thura Bonaparte & Schlegel, 1850	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carpodacus	2494445	Carpodacus thura	2494500	LC
2493413	Stachyris thoracica (Temminck, 1821)	2493413	Stachyris thoracica (Temminck, 1821)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Timaliidae	3241609	Stachyris	2493406	Stachyris thoracica	2493413	LC
2474079	Polyplectron bicalcaratum (Linnaeus, 1758)	2474079	Polyplectron bicalcaratum (Linnaeus, 1758)	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Polyplectron	2474073	Polyplectron bicalcaratum	2474079	LC
2486751	Coracina striata (Boddaert, 1783)	2486751	Coracina striata (Boddaert, 1783)	68	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Coracina	2482359	Coracina striata	2486751	LC
5227966	Lophura nycthemera (Linnaeus, 1758)	5227966	Lophura nycthemera (Linnaeus, 1758)	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Lophura	2473973	Lophura nycthemera	5227966	LC
5959092	Bubo bubo (Linnaeus, 1758)	5959092	Bubo bubo (Linnaeus, 1758)	93	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Bubo	5959091	Bubo bubo	5959092	LC
5788731	Anthreptes rhodolaemus Shelley, 1878	5788731	Anthreptes rhodolaemus Shelley, 1878	32	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Anthreptes	2484629	Anthreptes rhodolaemus	5788731	NT
2484706	Dicaeum aureolimbatum (Wallace, 1865)	2484706	Dicaeum aureolimbatum (Wallace, 1865)	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Dicaeidae	4287160	Dicaeum	2484686	Dicaeum aureolimbatum	2484706	LC
6094562	Pycnonotus cinereifrons (Tweeddale, 1878)	6094562	Pycnonotus cinereifrons (Tweeddale, 1878)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Pycnonotus	2486114	Pycnonotus cinereifrons	6094562	LC
7341908	Fulvetta manipurensis (Ogilvie-Grant, 1906)	7341908	Fulvetta manipurensis (Ogilvie-Grant, 1906)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Fulvetta	7341907	Fulvetta manipurensis	7341908	LC
1908953	Tanaecia pelea Fabricius, 1787	1908953	Tanaecia pelea Fabricius, 1787	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Tanaecia	1908800	Tanaecia pelea	1908953	LC
2497487	Strix occidentalis (Xántus de Vésey, 1860)	2497487	Strix occidentalis (Xántus de Vésey, 1860)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Strix	2497486	Strix occidentalis	2497487	NT
8895067	Ninox fusca (Vieillot, 1817)	6176148	Ninox boobook fusca (Vieillot, 1817)	24	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Ninox	2497780	Ninox boobook	2497828	NE
12258866	Clerodendrum speciosissimum Jacob-Makoy	12258866	Clerodendrum speciosissimum Jacob-Makoy	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Clerodendrum	2925347	Clerodendrum speciosissimum	12258866	NE
6486589	Corvus corone cornix Linnaeus, 1758	2482515	Corvus cornix Linnaeus, 1758	35	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus cornix	2482515	
2749791	Gladiolus italicus Mill.	2749791	Gladiolus italicus Mill.	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Iridaceae	7698	Gladiolus	2749747	Gladiolus italicus	2749791	LC
3033261	Anemone coronaria L.	3033261	Anemone coronaria L.	76	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Anemone	3016227	Anemone coronaria	3033261	NE
7901745	Zizania latifolia Turcz., 1838	2703231	Zizania latifolia (Griseb.) Stapf	11	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Zizania	2703227	Zizania latifolia	2703231	NE
2493444	Garrulax monileger (Hodgson, 1836)	2493444	Garrulax monileger (Hodgson, 1836)	43	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Garrulax	2493438	Garrulax monileger	2493444	LC
2493005	Cettia diphone (Kittlitz, 1830)	8351644	Horornis diphone (Kittlitz, 1830)	152	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cettiidae	6100900	Horornis	4843955	Horornis diphone	8351644	LC
7342065	Sylvia crassirostris Cretzschmar, 1830	7342065	Sylvia crassirostris Cretzschmar, 1830	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia crassirostris	7342065	LC
2718378	Scirpus planiculmis F.Schmidt	2718377	Bolboschoenus planiculmis (F.Schmidt) T.V.Egorova	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Bolboschoenus	2718273	Bolboschoenus planiculmis	2718377	NE
2498027	Anser fabalis (Latham, 1787)	2498027	Anser fabalis (Latham, 1787)	121	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser fabalis	2498027	LC
5137612	Colias croceus (Geoffroy, 1785)	5137612	Colias croceus (Geoffroy, 1785)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Colias	7786896	Colias croceus	5137612	NE
2387545	Pseudanthias Bleeker, 1871	2387545	Pseudanthias Bleeker, 1871	5	GENUS	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Serranidae	8597	Pseudanthias	2387545			NE
