taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
6454959	Caridina dennerli von Rintelen & Cai, 2009	6454959	Caridina dennerli von Rintelen & Cai, 2009	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Atyidae	4475	Caridina	2223051	Caridina dennerli	6454959	CR
2438704	Cricetus cricetus (Linnaeus, 1758)	2438704	Cricetus cricetus (Linnaeus, 1758)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Cricetus	2438703	Cricetus cricetus	2438704	CR
2441348	Crocodylus siamensis Schneider, 1801	2441348	Crocodylus siamensis Schneider, 1801	30	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Crocodylia	11493978			Crocodylidae	5685	Crocodylus	2441321	Crocodylus siamensis	2441348	CR
2486118	Pycnonotus zeylanicus (Gmelin, 1789)	2486118	Pycnonotus zeylanicus (Gmelin, 1789)	140	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Pycnonotus	2486114	Pycnonotus zeylanicus	2486118	CR
2479893	Cacatua sulphurea (Gmelin, 1788)	2479893	Cacatua sulphurea (Gmelin, 1788)	92	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Cacatua	2479869	Cacatua sulphurea	2479893	CR
5219532	Pongo pygmaeus (Linnaeus, 1760)	5219532	Pongo pygmaeus (Linnaeus, 1760)	143	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Pongo	5219531	Pongo pygmaeus	5219532	CR
2441067	Saiga tatarica (Linnaeus, 1766)	2441067	Saiga tatarica (Linnaeus, 1766)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Saiga	2441066	Saiga tatarica	2441067	CR
2443393	Mauremys mutica (Cantor, 1842)	2443393	Mauremys mutica (Cantor, 1842)	74	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Geoemydidae	5463	Mauremys	9245902	Mauremys mutica	2443393	CR
9636932	Zingiber singapurense Škorničk.	9636932	Zingiber singapurense Škorničk.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Zingiberaceae	4687	Zingiber	2756693	Zingiber singapurense	9636932	CR
5707419	Pongo pygmaeus morio (Owen, 1837)	5707419	Pongo pygmaeus morio (Owen, 1837)	62	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Pongo	5219531	Pongo pygmaeus	5219532	CR
3790802	Euonymus pallidifolius Hayata	3790802	Euonymus pallidifolius Hayata	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Celastrales	950	Celastraceae	6715	Euonymus	3169115	Euonymus pallidifolius	3790802	CR
5219562	Presbytis femoralis (Martin, 1838)	5219562	Presbytis femoralis (Martin, 1838)	32	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis femoralis	5219562	CR
10768316	Microhyla beilunensis Zhang, Fei, Ye, Wang, Wang & Jiang, 2018	10768316	Microhyla beilunensis Zhang, Fei, Ye, Wang, Wang & Jiang, 2018	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Microhylidae	6741	Microhyla	2422089	Microhyla beilunensis	10768316	CR
2443332	Heosemys annandalii (Boulenger, 1903)	2443332	Heosemys annandalii (Boulenger, 1903)	118	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Geoemydidae	5463	Heosemys	2443325	Heosemys annandalii	2443332	CR
2480383	Gyps bengalensis (Gmelin, 1788)	2480383	Gyps bengalensis (Gmelin, 1788)	62	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Gyps	2480382	Gyps bengalensis	2480383	CR
5960852	Vipera darevskii Vedmederja, Orlov & Tuniyev, 1986	5960852	Vipera darevskii Vedmederja, Orlov & Tuniyev, 1986	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Viperidae	5024	Vipera	2469892	Vipera darevskii	5960852	CR
