taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2495493	Geopelia maugeus (Temminck, 1809)	2495493	Geopelia maugeus (Temminck, 1809)	107	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Geopelia	2495485	Geopelia maugeus	2495493	LC
2480187	Fregata minor (Gmelin, 1789)	2480187	Fregata minor (Gmelin, 1789)	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Fregatidae	5241	Fregata	2480184	Fregata minor	2480187	LC
1425177	Aeshna mixta Latreille, 1805	1425177	Aeshna mixta Latreille, 1805	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Aeshnidae	4209	Aeshna	1425165	Aeshna mixta	1425177	LC
2484559	Calyptomena viridis Raffles, 1822	2484559	Calyptomena viridis Raffles, 1822	65	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Eurylaimidae	5707	Calyptomena	10822892	Calyptomena viridis	2484559	NT
2495812	Treron sieboldii (Temminck, 1835)	2495812	Treron sieboldii (Temminck, 1835)	367	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Treron	2495725	Treron sieboldii	2495812	LC
7341256	Larvivora brunnea Hodgson, 1837	5231264	Luscinia brunnea (Hodgson, 1837)	68	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Luscinia	5429330	Luscinia brunnea	5231264	LC
2484857	Tephrodornis pondicerianus (Gmelin, 1789)	2484857	Tephrodornis pondicerianus (Gmelin, 1789)	125	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tephrodornithidae	6100821	Tephrodornis	2484856	Tephrodornis pondicerianus	2484857	LC
2495212	Turacoena modesta (Temminck, 1835)	2495212	Turacoena modesta (Temminck, 1835)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Turacoena	2495211	Turacoena modesta	2495212	NT
8017669	Gracula venerata Bonaparte, 1850	8017669	Gracula venerata Bonaparte, 1850	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Gracula	2488998	Gracula venerata	8017669	EN
2481521	Calonectris diomedea (Scopoli, 1769)	2481521	Calonectris diomedea (Scopoli, 1769)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Calonectris	2481517	Calonectris diomedea	2481521	LC
6101087	Hydrornis soror (R.G.Wardlaw-Ramsay, 1881)	2489508	Pitta soror R.G.W.Ramsay, 1881	12	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pittidae	9334	Pitta	2489451	Pitta soror	2489508	LC
2480567	Buteo hemilasius Temminck & Schlegel, 1844	2480567	Buteo hemilasius Temminck & Schlegel, 1844	172	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo hemilasius	2480567	LC
8370569	Chrysocolaptes haematribon (Wagler, 1827)	8370569	Chrysocolaptes haematribon (Wagler, 1827)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Chrysocolaptes	2478036	Chrysocolaptes haematribon	8370569	LC
6101204	Chrysophlegma mentale (Temminck, 1826)	6101204	Chrysophlegma mentale (Temminck, 1826)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Chrysophlegma	4849440	Chrysophlegma mentale	6101204	NT
2484691	Dicaeum agile (Tickell, 1833)	2484691	Dicaeum agile (Tickell, 1833)	120	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Dicaeidae	4287160	Dicaeum	2484686	Dicaeum agile	2484691	LC
5232051	Harpactes fasciatus (Pennant, 1769)	5232051	Harpactes fasciatus (Pennant, 1769)	62	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Harpactes	2496726	Harpactes fasciatus	5232051	LC
5230463	Lalage leucopygialis Walden, 1872	5230463	Lalage leucopygialis Walden, 1872	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Lalage	2486798	Lalage leucopygialis	5230463	LC
2480799	Platalea regia Gould, 1838	2480799	Platalea regia Gould, 1838	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Platalea	2480798	Platalea regia	2480799	LC
2494490	Carpodacus rhodochlamys (von J.F.Brandt, 1843)	2494490	Carpodacus rhodochlamys (von J.F.Brandt, 1843)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carpodacus	2494445	Carpodacus rhodochlamys	2494490	LC
7830067	Delichon lagopodum (Pallas, 1811)	9767904	Delichon urbicum lagopodum (Pallas, 1811)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Delichon	2489213	Delichon urbicum	2489214	LC
4408790	Turdus atrogularis Jarocki, 1819	4408790	Turdus atrogularis Jarocki, 1819	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus atrogularis	4408790	LC
6100847	Oenanthe melanura (Temminck, 1824)	6100847	Oenanthe melanura (Temminck, 1824)	53	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe melanura	6100847	LC
5227966	Lophura nycthemera (Linnaeus, 1758)	5227966	Lophura nycthemera (Linnaeus, 1758)	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Lophura	2473973	Lophura nycthemera	5227966	LC
2484605	Bombycilla garrulus (Linnaeus, 1758)	2484605	Bombycilla garrulus (Linnaeus, 1758)	35	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Bombycillidae	5215	Bombycilla	2484604	Bombycilla garrulus	2484605	LC
5846407	Petrochelidon fluvicola (Blyth, 1855)	5846407	Petrochelidon fluvicola (Blyth, 1855)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Petrochelidon	2489165	Petrochelidon fluvicola	5846407	LC
6100934	Sturnornis albofrontatus (E.L.Layard, 1854)	6100934	Sturnornis albofrontatus (E.L.Layard, 1854)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Sturnornis	4844283	Sturnornis albofrontatus	6100934	VU
2479378	Loriculus exilis Schlegel, 1866	2479378	Loriculus exilis Schlegel, 1866	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Loriculus	2479370	Loriculus exilis	2479378	LC
2484706	Dicaeum aureolimbatum (Wallace, 1865)	2484706	Dicaeum aureolimbatum (Wallace, 1865)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Dicaeidae	4287160	Dicaeum	2484686	Dicaeum aureolimbatum	2484706	LC
6094562	Pycnonotus cinereifrons (Tweeddale, 1878)	6094562	Pycnonotus cinereifrons (Tweeddale, 1878)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Pycnonotus	2486114	Pycnonotus cinereifrons	6094562	LC
9059696	Locustella idonea (Riley, 1940)	8334941	Locustella mandelli idonea (Riley, 1940)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella mandelli	7368163	NE
5789198	Phylloscopus kansuensis Meise, 1933	5789198	Phylloscopus kansuensis Meise, 1933	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus kansuensis	5789198	LC
7668711	Linaria flavirostris (Linnaeus, 1758)	7668711	Linaria flavirostris (Linnaeus, 1758)	93	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Linaria	8741507	Linaria flavirostris	7668711	LC
5232269	Otus megalotis (Walden, 1875)	5232269	Otus megalotis (Walden, 1875)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Otus	2497654	Otus megalotis	5232269	LC
2491522	Emberiza spodocephala Pallas, 1776	2491522	Emberiza spodocephala Pallas, 1776	598	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza spodocephala	2491522	LC
2492679	Copsychus cebuensis (Steere, 1890)	2492679	Copsychus cebuensis (Steere, 1890)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Copsychus	2492674	Copsychus cebuensis	2492679	EN
2493064	Phylloscopus ijimae (Stejneger, 1892)	2493064	Phylloscopus ijimae (Stejneger, 1892)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus ijimae	2493064	VU
2486823	Pericrocotus erythropygius (Jerdon, 1840)	2486823	Pericrocotus erythropygius (Jerdon, 1840)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Pericrocotus	2486811	Pericrocotus erythropygius	2486823	LC
5227956	Perdix dauurica (Pallas, 1811)	5227956	Perdix dauurica (Pallas, 1811)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Perdix	2473953	Perdix dauurica	5227956	LC
5230729	Chloropsis cyanopogon (Temminck, 1830)	5230729	Chloropsis cyanopogon (Temminck, 1830)	41	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Chloropseidae	5789031	Chloropsis	2488919	Chloropsis cyanopogon	5230729	NT
5846115	Hemixos cinereus (Blyth, 1845)	5846115	Hemixos cinereus (Blyth, 1845)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Hemixos	2486186	Hemixos cinereus	5846115	LC
6101135	Trochalopteron variegatum (Vigors, 1831)	6101135	Trochalopteron variegatum (Vigors, 1831)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Trochalopteron	4843643	Trochalopteron variegatum	6101135	LC
2498026	Anser erythropus (Linnaeus, 1758)	2498026	Anser erythropus (Linnaeus, 1758)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser erythropus	2498026	VU
2388891	Cephalopholis argus Schneider, 1801	2388891	Cephalopholis argus Schneider, 1801	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Serranidae	8597	Cephalopholis	2388808	Cephalopholis argus	2388891	LC
6101092	Hydrornis oatesi Hume, 1873	2489560	Pitta oatesi (Hume, 1873)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pittidae	9334	Pitta	2489451	Pitta oatesi	2489560	LC
2498027	Anser fabalis (Latham, 1787)	2498027	Anser fabalis (Latham, 1787)	71	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser fabalis	2498027	LC
2493413	Stachyris thoracica (Temminck, 1821)	2493413	Stachyris thoracica (Temminck, 1821)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Timaliidae	3241609	Stachyris	2493406	Stachyris thoracica	2493413	LC
2474079	Polyplectron bicalcaratum (Linnaeus, 1758)	2474079	Polyplectron bicalcaratum (Linnaeus, 1758)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Polyplectron	2474073	Polyplectron bicalcaratum	2474079	LC
5859604	Chromodoris magnifica (Quoy & Gaimard, 1832)	5859604	Chromodoris magnifica (Quoy & Gaimard, 1832)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Nudibranchia	980	Chromodorididae	7046	Chromodoris	2292371	Chromodoris magnifica	5859604	NE
2335642	Cymbacephalus beauforti (Knapp, 1973)	2335642	Cymbacephalus beauforti (Knapp, 1973)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Scorpaeniformes	590	Platycephalidae	5101	Cymbacephalus	2335621	Cymbacephalus beauforti	2335642	LC
2656308	Halymenia durvillei Bory, 1828	2656308	Halymenia durvillei Bory, 1828	1	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Halymeniales	1402	Halymeniaceae	9026	Halymenia	2656294	Halymenia durvillei	2656308	NE
2498350	Somateria spectabilis (Linnaeus, 1758)	2498350	Somateria spectabilis (Linnaeus, 1758)	434	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Somateria	2498349	Somateria spectabilis	2498350	LC
1496	Araneae	1496	Araneae	2	ORDER	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							NE
8011847	Rhabdotorrhinus leucocephalus (Vieillot, 1816)	8011847	Rhabdotorrhinus leucocephalus (Vieillot, 1816)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Bucerotidae	9720	Rhabdotorrhinus	4851181	Rhabdotorrhinus leucocephalus	8011847	NT
8195144	Rumex crispus L.	8195144	Rumex crispus L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex crispus	8195144	NE
1427745	Potamarcha congener (Rambur, 1842)	1427745	Potamarcha congener (Rambur, 1842)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Potamarcha	1427744	Potamarcha congener	1427745	LC
